,token,word,frequency,n_generate
3921,36460,wrong,1,10
3922,19689,anitya,1,10
3923,11400,sa,1,10
3924,10235,āsrava,1,10
3925,32986,nirjarā,1,10
3926,34985,dharma,1,10
3927,15404,Proficiency,1,10
3928,22743,Fix,1,10
3929,46141,Cuernavaca,1,10
3930,20519,Pyjamas,1,10
3931,18378,Edit,1,10
3932,15999,supported,1,10
3933,21055,Framing,1,10
3934,35376,Wintercamp,1,10
3935,30782,Tempoyak,1,10
3936,38292,Chelation,1,10
3937,27660,Treebeard,1,10
3938,23433,Try,1,10
3939,1268,INSPECT,1,10
3940,43566,Shares,1,10
3941,19633,Want,1,10
3942,49155,CSS1,1,10
3943,72,iHeartRadio,1,10
3944,9275,found,1,10
3945,35963,Walkin,1,10
3946,33986,Labeled,1,10
3947,27470,Marketplaces,1,10
3948,660,te,1,10
3949,16885,both,1,10
3950,37995,tubular,1,10
3951,8937,absence,1,10
3952,8957,pañcakanyā,1,10
3953,30887,marginal,1,10
3954,17080,distributing,1,10
3955,11659,track,1,10
3956,7645,translocated,1,10
3957,10814,Heywards,1,10
3958,2787,remain,1,10
3959,4851,FCUM,1,10
3960,2860,additive,1,10
3961,11633,Dido,1,10
3962,140,По,1,10
3963,41565,Podlaskie,1,10
3964,22289,Globalization,1,10
3965,5332,85Kr,1,10
3966,32225,advanced,1,10
3967,20541,global,1,10
3968,12683,signature,1,10
3969,3803,change,1,10
3970,11770,MOVE,1,10
3971,35353,GENERAL,1,10
3972,49580,Bonecrusher,1,10
3973,18557,Printing,1,10
3974,15480,Standup,1,10
3975,41801,Planetarium,1,10
3976,18293,NAS4Free,1,10
3977,5673,MAO,1,10
3978,40940,Councilwoman,1,10
3979,39699,Gasquet,1,10
3980,43920,Poorly,1,10
3981,36905,HMX,1,10
3982,44980,886th,1,10
3983,49945,Aimée,1,10
3984,25076,series,1,10
3985,15922,VCW,1,10
3986,23362,189th,1,10
3987,19782,190,1,10
3988,39195,326th,1,10
3989,45969,515th,1,10
3990,16768,HH,1,10
3991,34716,460th,1,10
3992,42548,676th,1,10
3993,40179,677th,1,10
3994,18741,129th,1,10
3995,21395,153,1,10
3996,50055,713th,1,10
3997,29416,409th,1,10
3998,24675,Immorality,1,10
3999,49004,Nutting,1,10
4000,6888,caress,1,10
4001,78,oqaatiginerluppaa,1,10
4002,1481,stands,1,10
4003,707,aw,1,10
4004,25010,XT914,1,10
4005,39079,Shut,1,10
4006,12473,BEA,1,10
4007,40533,Tiësto,1,10
4008,27544,capital,1,10
4009,14269,statue,1,10
4010,14624,coins,1,10
4011,24214,9999,1,10
4012,9630,indexed,1,10
4013,1156,rent,1,10
4014,26022,eight,1,10
4015,17563,Selecting,1,10
4016,28070,Picturebook,1,10
4017,1712,most,1,10
4018,33346,GPU,1,10
4019,15037,ANSYS,1,10
4020,9864,OBAMA,1,10
4021,3955,IMF,1,10
4022,31905,Percentage,1,10
4023,2411,relapsing,1,10
4024,20850,unit,1,10
4025,5446,TRIM,1,10
4026,22567,209th,1,10
4027,40778,Byte,1,10
4028,19313,BT19,1,10
4029,31429,ALT,1,10
4030,28667,Zero1,1,10
4031,8322,UDI,1,10
4032,42166,Benefit,1,10
4033,31825,Courtesy,1,10
4034,24294,182W,1,10
4035,24839,183W,1,10
4036,35265,Allowance,1,10
4037,20114,EVALUATE,1,10
4038,35792,Untouchables,1,10
4039,23763,Layli,1,10
4040,31190,PROLET,1,10
4041,13534,LAX,1,10
4042,11251,NT,1,10
4043,19864,Wednesdays,1,10
4044,31952,398,1,10
4045,41468,上原みなみ,1,10
4046,15543,WAVE,1,10
4047,49512,Beevor,1,10
4048,33952,Patchy,1,10
4049,1533,ego,1,10
4050,12825,1000hp,1,10
4051,24760,365,1,10
4052,29983,purposely,1,10
4053,22186,195th,1,10
4054,43328,Plotlines,1,10
4055,49846,Mandara,1,10
4056,11623,125th,1,10
4057,48919,Catholicism,1,10
4058,18844,Paci,1,10
4059,43522,Sponsors,1,10
4060,21321,Waiters,1,10
4061,49045,Goalposts,1,10
4062,32457,XL,1,10
4063,37643,XM715,1,10
4064,301,structure,1,10
4065,2536,strangeness,1,10
4066,18206,evaluation,1,10
4067,28484,contract,1,10
4068,5269,outsourcing,1,10
4069,16742,Findling,1,10
4070,10246,PPFs,1,10
4071,28895,thought,1,10
4072,4546,grammar,1,10
4073,31130,industrial,1,10
4074,20887,specialist,1,10
4075,12502,Actionable,1,10
4076,32634,Serializing,1,10
4077,37148,Platformism,1,10
4078,13599,MR.,1,10
4079,23252,Fontaneda,1,10
4080,3705,PSG,1,10
4081,19930,LPWA,1,10
4082,35009,SERGEANTJOHN,1,10
4083,10913,FRATERNITY,1,10
4084,46102,Campaigners,1,10
4085,47191,VK3RTV,1,10
4086,47468,VLK,1,10
4087,23428,VALIDATE,1,10
4088,15022,Customize,1,10
4089,16458,DD,1,10
4090,3822,woodwind,1,10
4091,3510,46b,1,10
4092,10267,Objectives,1,10
4093,20118,Brien,1,10
4094,23209,mc2,1,10
4095,20198,147th,1,10
4096,562,assumed,1,10
4097,16762,mt,1,10
4098,8135,sk,1,10
4099,2385,succinate,1,10
4100,28015,mk,1,10
4101,42455,Skinch,1,10
4102,8461,ni,1,10
4103,3605,new,1,10
4104,525,permission,1,10
4105,20259,ti,1,10
4106,18811,amo,1,10
4107,11473,BRENDA,1,10
4108,25896,Stackless,1,10
4109,36609,Ubaldini,1,10
4110,161,假借,1,10
4111,32014,大军纵横驰奔,1,10
4112,164,轉注,1,10
4113,165,馬をさへながむる雪の朝哉,1,10
4114,162,指事,1,10
4115,30266,来年日子怎么过,1,10
4116,46237,请为人民鼓咙胡,1,10
4117,22291,214Po,1,10
4118,24376,XXXXIII,1,10
4119,17279,170th,1,10
4120,35126,502,1,10
4121,40817,Honestly,1,10
4122,40596,Termoli,1,10
4123,7029,400th,1,10
4124,38941,Bloomer,1,10
4125,48526,MetaMaus,1,10
4126,49884,MICSA,1,10
4127,45398,Closure,1,10
4128,5420,reflections,1,10
4129,16072,fc,1,10
4130,24622,generalizing,1,10
4131,16344,fdR,1,10
4132,5781,TERRA,1,10
4133,25697,LANSA,1,10
4134,39807,Steelhead,1,10
4135,37372,Mathilda,1,10
4136,13128,Bitterns,1,10
4137,26447,Normalization,1,10
4138,35875,deck,1,10
4139,49229,hyperbaric,1,10
4140,7718,carried,1,10
4141,11909,PHILANTHROPIST,1,10
4142,21496,Posts,1,10
4143,33565,striatum,1,10
4144,45845,Contracting,1,10
4145,15005,Introductio,1,10
4146,27019,277,1,10
4147,41248,Recommend,1,10
4148,32259,Reddick,1,10
4149,30473,designed,1,10
4150,46010,Huh,1,10
4151,25374,HIW,1,10
4152,43421,MJU,1,10
4153,19109,Steamrail,1,10
4154,11571,PTEN,1,10
4155,5258,DSS,1,10
4156,43909,Tangherlini,1,10
4157,47911,requires,1,10
4158,23928,implicit,1,10
4159,9787,Checkers,1,10
4160,26427,213,1,10
4161,26595,Scorecard,1,10
4162,26830,AUDE,1,10
4163,41596,LU,1,10
4164,9979,construction,1,10
4165,14323,simultaneity,1,10
4166,29048,volume,1,10
4167,23569,history,1,10
4168,42383,Blogger,1,10
4169,19763,Australind,1,10
4170,2749,BCCI,1,10
4171,13752,MTBI,1,10
4172,25641,variation,1,10
4173,3642,contamination,1,10
4174,40834,AMS,1,10
4175,35222,TOPP,1,10
4176,38547,417th,1,10
4177,33548,501,1,10
4178,84,u1,1,10
4179,73,junction,1,10
4180,39201,EMS,1,10
4181,40194,Terrorizing,1,10
4182,47546,Patterned,1,10
4183,28635,ColaMill,1,10
4184,43798,670,1,10
4185,21466,Style.com,1,10
4186,8898,VDV,1,10
4187,48111,yi,1,10
4188,2364,off,1,10
4189,22182,NPWA,1,10
4190,6335,radiotherapy,1,10
4191,16960,GPK,1,10
4192,37608,Certaldo,1,10
4193,19197,Payors,1,10
4194,19555,GT1,1,10
4195,21820,placed,1,10
4196,10232,120,1,10
4197,28567,355th,1,10
4198,14635,Sept,1,10
4199,48223,Piecing,1,10
4200,35479,Monitoring,1,10
4201,26103,taking,1,10
4202,10641,char,1,10
4203,7112,RIBA,1,10
4204,405,0011,1,10
4205,18005,0001,1,10
4206,39103,0100,1,10
4207,10745,inflexible,1,10
4208,21626,249th,1,10
4209,30057,261st,1,10
4210,40809,Pixel,1,10
4211,44029,Brewers,1,10
4212,49453,improve,1,10
4213,3847,night,1,10
4214,36934,beneficent,1,10
4215,41268,gat,1,10
4216,35211,Touchstone,1,10
4217,28060,done,1,10
4218,16841,official,1,10
4219,130,ƒ,1,10
4220,30100,UUCA,1,10
4221,45258,Marxist,1,10
4222,2118,resting,1,10
4223,36362,hypersonic,1,10
4224,26110,throttleable,1,10
4225,23705,terminal,1,10
4226,28341,navigation,1,10
4227,11664,large,1,10
4228,538,epipophyses,1,10
4229,1758,apex,1,10
4230,42172,radius,1,10
4231,31522,cnemial,1,10
4232,36088,804,1,10
4233,11163,LDLR,1,10
4234,36753,SANZAAR,1,10
4235,44565,CANAL,1,10
4236,8443,connects,1,10
4237,445,reduced,1,10
4238,1565,ANZAC,1,10
4239,6239,ULYSSES,1,10
4240,32833,Hackescher,1,10
4241,320,immunotherapy,1,10
4242,49806,Pingali,1,10
4243,44065,walking,1,10
4244,45862,speech,1,10
4245,30041,eating,1,10
4246,1990,evidently,1,10
4247,24859,investigations,1,10
4248,35694,Tracker,1,10
4249,29558,263rd,1,10
4250,1516,engage,1,10
4251,34442,advertising,1,10
4252,18338,sexual,1,10
4253,43917,warning,1,10
4254,49639,aggressive,1,10
4255,574,venomous,1,10
4256,45686,Boosting,1,10
4257,45143,famous,1,10
4258,36800,planned,1,10
4259,23451,187Os,1,10
4260,41729,Ziporyn,1,10
4261,5959,VERA,1,10
4262,45820,MAGNO,1,10
4263,21063,QuickLink,1,10
4264,36504,Tessellated,1,10
4265,11449,mare,1,10
4266,38652,474,1,10
4267,13680,Apr,1,10
4268,49855,Spawned,1,10
4269,49051,593rd,1,10
4270,3913,OWF,1,10
4271,46954,RPGamer,1,10
4272,18123,educate,1,10
4273,14467,Craftsmen,1,10
4274,12038,MMH,1,10
4275,21211,ZE360,1,10
4276,31911,449th,1,10
4277,3134,67,1,10
4278,16811,SB12,1,10
4279,38291,riverrun,1,10
4280,12792,fox,1,10
4281,11925,lenis,1,10
4282,3319,fortis,1,10
4283,20063,clear,1,10
4284,21953,dark,1,10
4285,34888,Focusyn,1,10
4286,42758,Sortie,1,10
4287,11012,DBT,1,10
4288,46636,421st,1,10
4289,48246,748th,1,10
4290,34159,32768,1,10
4291,37967,329th,1,10
4292,19457,Surena,1,10
4293,28425,Ukraputhan,1,10
4294,10034,histories,1,10
4295,16448,REL,1,10
4296,1324,appointing,1,10
4297,23211,defined,1,10
4298,44204,Dialogues,1,10
4299,4443,spectral,1,10
4300,7249,structured,1,10
4301,48913,SIMILIA,1,10
4302,14242,AE,1,10
4303,8534,fronted,1,10
4304,34653,Uhuru,1,10
4305,18601,STRING,1,10
4306,44140,Beginners,1,10
4307,34519,Offset,1,10
4308,26198,Resource,1,10
4309,9031,250,1,10
4310,14877,350.org,1,10
4311,4106,kiilu,1,10
4312,133,ɣ,1,10
4313,13571,story,1,10
4314,7942,true,1,10
4315,49079,PB,1,10
4316,28286,tunnel,1,10
4317,20057,thyristors,1,10
4318,28461,triode,1,10
4319,5356,maser,1,10
4320,17143,parametric,1,10
4321,400,thirty,1,10
4322,35522,fluid,1,10
4323,30295,MSNM,1,10
4324,43993,Instructions,1,10
4325,20123,creating,1,10
4326,417,el,1,10
4327,11578,planning,1,10
4328,521,indentations,1,10
4329,36626,381,1,10
4330,47109,GAMEPRO,1,10
4331,42380,marine,1,10
4332,43434,6000,1,10
4333,43730,MissingNo,1,10
4334,3104,68th,1,10
4335,49926,Hypnotize,1,10
4336,6535,HTT,1,10
4337,17992,♠,1,10
4338,39870,gm,1,10
4339,36725,Sadly,1,10
4340,14784,etc,1,10
4341,6381,disguise,1,10
4342,306,lyrics,1,10
4343,11793,surgery,1,10
4344,28311,try,1,10
4345,1929,wholly,1,10
4346,853,argent,1,10
4347,1939,incidence,1,10
4348,15996,VMX,1,10
4349,38141,Gearbox,1,10
4350,47698,Glassheart,1,10
4351,47371,Regionalliga,1,10
4352,11873,being,1,10
4353,4743,glucose,1,10
4354,21465,steam,1,10
4355,5908,moons,1,10
4356,15194,hauling,1,10
4357,10305,SDLP,1,10
4358,1340,ONI,1,10
4359,585,ordp,1,10
4360,22980,265,1,10
4361,27988,276,1,10
4362,30336,284,1,10
4363,38301,containing,1,10
4364,7378,MPPS,1,10
4365,48948,Privacy--providing,1,10
4366,15333,Email,1,10
4367,39274,FREE,1,10
4368,21844,4018th,1,10
4369,18694,IKIOI,1,10
4370,48039,Pontygwaith,1,10
4371,354,charmingly,1,10
4372,1073,coalescence,1,10
4373,26124,designate,1,10
4374,29132,KNB,1,10
4375,3525,ENT,1,10
4376,49275,MEN,1,10
4377,10379,filial,1,10
4378,4976,coming,1,10
4379,41484,answer,1,10
4380,11442,110th,1,10
4381,43223,Hourou,1,10
4382,27310,666,1,10
4383,26059,dpkg,1,10
4384,2373,apt,1,10
4385,28745,amd64,1,10
4386,1670,armhf,1,10
4387,6477,powerpcspe,1,10
4388,381,ppc64,1,10
4389,26591,alpha,1,10
4390,1477,showing,1,10
4391,30327,Anthologies,1,10
4392,9641,version,1,10
4393,45073,gurur,1,10
4394,15173,OLD,1,10
4395,11265,normal,1,10
4396,46176,bubbles,1,10
4397,17015,height,1,10
4398,496,age,1,10
4399,36673,cold,1,10
4400,36982,RGBM,1,10
4401,30158,INCUBUIT,1,10
4402,29255,carbon,1,10
4403,37508,Handle,1,10
4404,19260,DLitt,1,10
4405,3846,cell,1,10
4406,1140,oxidation,1,10
4407,971,alkylation,1,10
4408,15511,hydrolysis,1,10
4409,5936,consists,1,10
4410,33631,military,1,10
4411,641,ensure,1,10
4412,30934,-----,1,10
4413,16243,111,1,10
4414,4760,AGM,1,10
4415,33296,Attachments,1,10
4416,438,--Duck,1,10
4417,23518,AMP,1,10
4418,37235,Nazan,1,10
4419,13966,occasionally,1,10
4420,42176,KTTV,1,10
4421,15548,GMG,1,10
4422,22579,299792458m,1,10
4423,41697,JV,1,10
4424,48587,RH2,1,10
4425,21261,205,1,10
4426,18429,AH,1,10
4427,28434,Tip,1,10
4428,291,ic,1,10
4429,19420,126th,1,10
4430,3438,domesticus,1,10
4431,1350,began,1,10
4432,46115,require,1,10
4433,1186,retire,1,10
4434,18218,revising,1,10
4435,33464,tighten,1,10
4436,27371,349,1,10
4437,23138,Quotes,1,10
4438,268,enVoyage,1,10
4439,11374,minute,1,10
4440,5657,bar,1,10
4441,6422,erg,1,10
4442,17184,HRW,1,10
4443,16279,WAR,1,10
4444,8859,VP7,1,10
4445,11682,MEADE,1,10
4446,490,thermals,1,10
4447,12818,ridge,1,10
4448,19204,wave,1,10
4449,18564,WRGP,1,10
4450,39044,Failures,1,10
4451,3698,ELAINE,1,10
4452,30733,MED12,1,10
4453,23376,タン,1,10
4454,23906,720th,1,10
4455,38314,759th,1,10
4456,49942,Rushden,1,10
4457,48760,Weiss,1,10
4458,25540,266,1,10
4459,15410,discussing,1,10
4460,37336,strings,1,10
4461,913,fulkmar,1,10
4462,958,airikr,1,10
4463,21070,kar,1,10
4464,1134,ikimuntr,1,10
4465,8482,biurn,1,10
4466,38432,Viennas,1,10
4467,23063,kuþrun,1,10
4468,22130,Controller,1,10
4469,22042,131st,1,10
4470,30610,7680147,1,10
4471,23205,love,1,10
4472,8580,woman,1,10
4473,2616,naamik,1,10
4474,41068,seqinner,1,10
4475,2436,blubber,1,10
4476,3216,ani,1,10
4477,33419,atuar,1,10
4478,961,read,1,10
4479,1008,neri,1,10
4480,263,er,1,10
4481,12215,singing,1,10
4482,35927,traveling,1,10
4483,2564,angerlar,1,10
4484,11979,die,1,10
4485,3974,ippassaq,1,10
4486,8505,yesterday,1,10
4487,37333,suffixes,1,10
4488,48580,bring,1,10
4489,346,il,1,10
4490,22723,imer,1,10
4491,9424,door,1,10
4492,18596,palasi,1,10
4493,3448,priest,1,10
4494,35580,doctorate,1,10
4495,21583,Merit,1,10
4496,26704,625,1,10
4497,45461,Trending,1,10
4498,24247,à,1,10
4499,25870,278,1,10
4500,13348,105,1,10
4501,15197,103rd,1,10
4502,15699,matching,1,10
4503,17209,tmux,1,10
4504,16115,iu,1,10
4505,31336,either,1,10
4506,44019,shiueh,1,10
4507,38162,YR,1,10
4508,6603,passage,1,10
4509,24011,combining,1,10
4510,46361,CCC,1,10
4511,18886,rolling,1,10
4512,19107,identified,1,10
4513,30079,said,1,10
4514,22930,proposed,1,10
4515,35827,required,1,10
4516,36170,towering,1,10
4517,42117,433d,1,10
4518,39088,525th,1,10
4519,17477,192nd,1,10
4520,21526,154th,1,10
4521,19104,199th,1,10
4522,32883,477,1,10
4523,38392,σῶμα,1,10
4524,29917,Shop,1,10
4525,49596,shows,1,10
4526,42382,Depths,1,10
4527,23349,215,1,10
4528,6024,pg,1,10
4529,715,itt,1,10
4530,5639,LCA,1,10
4531,41289,491,1,10
4532,44169,589,1,10
4533,3876,marches,1,10
4534,9879,700P,1,10
4535,28934,GREAT,1,10
4536,28882,LET,1,10
4537,6369,EXIT,1,10
4538,12025,Facebook,1,10
4539,24909,226,1,10
4540,33690,510th,1,10
4541,830,000,1,10
4542,8054,600,1,10
4543,40503,silver,1,10
4544,12685,enciphers,1,10
4545,1084,mineralocorticoid,1,10
4546,47189,moderate,1,10
4547,41473,DH,1,10
4548,36326,WIth,1,10
4549,35257,RDW,1,10
4550,25249,background,1,10
4551,6667,beloved,1,10
4552,21037,lower,1,10
4553,3820,ban,1,10
4554,3174,force,1,10
4555,21713,GFs,1,10
4556,11976,योग,1,10
4557,42336,RNLI,1,10
4558,27912,RB,1,10
4559,23601,340th,1,10
4560,23683,SECOND,1,10
4561,34551,TWANAS,1,10
4562,19667,Node,1,10
4563,10206,AK,1,10
4564,28929,WINDALCO,1,10
4565,42910,wrote,1,10
4566,16454,Okayama,1,10
4567,31180,MASCO,1,10
4568,10724,lay,1,10
4569,7801,HAHNEMANN,1,10
4570,32128,376,1,10
4571,29088,379,1,10
4572,35638,506,1,10
4573,20307,standard,1,10
4574,20225,closed,1,10
4575,38801,cylinders,1,10
4576,32538,internal,1,10
4577,18053,depth,1,10
4578,20797,fill,1,10
4579,42029,surface,1,10
4580,23774,Govind,1,10
4581,2256,head,1,10
4582,26000,collapsed,1,10
4583,25178,Quote,1,10
4584,19509,shortly,1,10
4585,8968,cut,1,10
4586,11929,NOTES,1,10
4587,14664,musical,1,10
4588,18213,ea,1,10
4589,33907,MK,1,10
4590,2767,ETEC,1,10
4591,45006,JOANNE,1,10
4592,8267,ILLUM,1,10
4593,41152,Saxophonists,1,10
4594,41629,Accessory,1,10
4595,4164,metabolic,1,10
4596,24531,efficacy,1,10
4597,567,ere,1,10
4598,13271,unsafe,1,10
4599,5777,FFH,1,10
4600,41102,Looks,1,10
4601,39431,Throwback,1,10
4602,40574,LinkedIn,1,10
4603,49925,Layer,1,10
4604,37747,496,1,10
4605,45722,714,1,10
4606,39111,654,1,10
4607,50150,745,1,10
4608,38569,758,1,10
4609,31208,Quantity,1,10
4610,26708,MY12.5,1,10
4611,7730,OG,1,10
4612,12564,SUU,1,10
4613,48802,BWV,1,10
4614,21084,move,1,10
4615,9792,FTI,1,10
4616,12360,InfoWorld,1,10
4617,42063,γSV,1,10
4618,29945,ι,1,10
4619,22764,KB,1,10
4620,43041,Dashwood,1,10
4621,2022,mb-,1,10
4622,358,nd-,1,10
4623,12654,ñgw,1,10
4624,315,ut,1,10
4625,29188,enta,1,10
4626,6081,ala,1,10
4627,1689,ama,1,10
4628,316,et,1,10
4629,44488,haiya,1,10
4630,7637,han,1,10
4631,29941,ono,1,10
4632,13989,orientation,1,10
4633,13087,lean,1,10
4634,4169,steering,1,10
4635,3575,operating,1,10
4636,29370,above,1,10
4637,2501,alt.tv.simpsons,1,10
4638,24055,microscopic,1,10
4639,333,urged,1,10
4640,48632,OXO,1,10
4641,38540,AAF,1,10
4642,30995,347th,1,10
4643,4246,twenty,1,10
4644,32182,354th,1,10
4645,24136,163277,1,10
4646,22572,303d,1,10
4647,33319,353d,1,10
4648,32066,356th,1,10
4649,29022,509th,1,10
4650,35402,706th,1,10
4651,20107,138th,1,10
4652,24096,176th,1,10
4653,15559,Connell,1,10
4654,42413,EH,1,10
4655,41739,820,1,10
4656,26576,ACA,1,10
4657,33580,504th,1,10
4658,132,Șerban,1,10
4659,21536,210th,1,10
4660,28861,Mpumalanga,1,10
4661,4720,EO,1,10
4662,28938,名可名非常名,1,10
4663,34402,道可道非常道,1,10
4664,21479,NERL,1,10
4665,363,agoodglassinthebishopshostelinthede,1,10
4666,2991,vilsseattwentyonedegreesandthirteenmi,1,10
4667,20987,venthlimbeastsideshootfromthelefteyeo,1,10
4668,701,fthedeathsheadabeelinefromthetreeth,1,10
4669,2909,roughtheshotfiftyfeetout,1,10
4670,30408,shoot,1,10
4671,27467,Enjoyed,1,10
4672,12501,decoy,1,10
4673,40037,establish,1,10
4674,46685,HOUSE,1,10
4675,13881,janet,1,10
4676,21372,roads,1,10
4677,14813,than,1,10
4678,11576,strong,1,10
4679,23073,usually,1,10
4680,540,able,1,10
4681,7353,postvocalic,1,10
4682,278,ingliding,1,10
4683,1851,vertical,1,10
4684,22019,curved,1,10
4685,3838,AAW,1,10
4686,38022,GUADALOUPE,1,10
4687,45346,BUS,1,10
4688,22328,KOOSH,1,10
4689,12762,128,1,10
4690,29499,BF3,1,10
4691,29567,HFMA,1,10
4692,31264,Amounts,1,10
4693,7174,called,1,10
4694,20337,area,1,10
4695,28665,column,1,10
4696,145,Հայկական,1,10
4697,144,Առաքելոց,1,10
4698,7250,TPWD,1,10
4699,32830,τ,1,10
4700,801,lect,1,10
4701,21973,mut,1,10
4702,18847,pictograms,1,10
4703,27057,181st,1,10
4704,2875,order,1,10
4705,46559,TNK,1,10
4706,11201,exp,1,10
4707,5105,PU,1,10
4708,24815,meaning,1,10
4709,6286,born,1,10
4710,8220,CO,1,10
4711,41222,Ingredients,1,10
4712,17896,dc,1,10
4713,27696,294,1,10
4714,22995,245,1,10
4715,3903,bandwidth,1,10
4716,469,geometric,1,10
4717,6170,Trumpeter,1,10
4718,47941,617th,1,10
4719,27824,367th,1,10
4720,27412,368th,1,10
4721,30803,369th,1,10
4722,20167,370th,1,10
4723,38056,371st,1,10
4724,27184,operation,1,10
4725,33665,material,1,10
4726,36222,KCEC,1,10
4727,365,keimetha,1,10
4728,23060,SYM,1,10
4729,40674,Else,1,10
4730,2751,INGENIO,1,10
4731,42668,PFAPA,1,10
4732,3880,--------------------------------------------,1,10
4733,26278,duty,1,10
4734,42332,Luckily,1,10
4735,50123,Jr,1,10
4736,33010,Wikimedia,1,10
4737,948,cytochrome,1,10
4738,42846,protection,1,10
4739,34934,Allows,1,10
4740,40781,Problematic,1,10
4741,27780,follows,1,10
4742,38400,him-,1,10
4743,46368,adoes,1,10
4744,12532,ORDER,1,10
4745,44617,587,1,10
4746,47372,565,1,10
4747,36820,UF,1,10
4748,40952,MRI,1,10
4749,917,unduly,1,10
4750,10917,QUAM,1,10
4751,8634,SL9,1,10
4752,49444,Rusty,1,10
4753,40028,Anything,1,10
4754,149,كذات,1,10
4755,1040,insuring,1,10
4756,3245,field,1,10
4757,22083,REDOX,1,10
4758,1789,iamb,1,10
4759,23528,trochee,1,10
4760,43380,富士の風や扇にのせて江戸土産,1,10
4761,20942,fuji,1,10
4762,34509,LINCOLNSHIRE,1,10
4763,500,ineers,1,10
4764,726,oyment,1,10
4765,13775,FORTH,1,10
4766,6083,hereditary,1,10
4767,22163,copyright,1,10
4768,16354,former,1,10
4769,46979,Haunted,1,10
4770,25836,512,1,10
4771,35500,1024,1,10
4772,59,\,1,10
4773,18796,甲比丹もつくばはせけり君が春,1,10
4774,2515,ばせを植ゑてまづ憎む荻の二葉哉,1,10
4775,33176,年暮ぬ笠きて草鞋はきながら,1,10
4776,29214,another,1,10
4777,20998,古池や蛙飛びこむ水の音,1,10
4778,18566,いざさらば雪見にころぶ所迄,1,10
4779,33768,旅に病んで夢は枯野をかけ廻る,1,10
4780,7207,falling,1,10
4781,25425,EF,1,10
4782,25224,ただの私,1,10
4783,32849,郭知茂,1,10
4784,47549,NSAIDs,1,10
4785,19505,ICS,1,10
4786,3020,mm,1,10
4787,40692,ZX,1,10
4788,24038,707th,1,10
4789,27137,296th,1,10
4790,39570,864th,1,10
4791,31418,602nd,1,10
4792,24231,ॐ,1,10
4793,36227,DX,1,10
4794,35103,Tile,1,10
4795,17179,rhAPC,1,10
4796,451,earlier,1,10
4797,11321,common,1,10
4798,25399,173,1,10
4799,28727,218Po,1,10
4800,16630,GNP,1,10
4801,2417,yr.no,1,10
4802,30719,Optional,1,10
4803,32742,Texture,1,10
4804,8019,libretto,1,10
4805,26780,364,1,10
4806,499,ap,1,10
4807,19836,close,1,10
4808,17060,Putin,1,10
4809,47904,failed,1,10
4810,29046,Options,1,10
4811,38300,Widgett,1,10
4812,40085,optimization,1,10
4813,12708,static,1,10
4814,26912,246,1,10
4815,3927,missed,1,10
4816,15008,respectively,1,10
4817,48554,sharp,1,10
4818,1891,backing,1,10
4819,17429,UTC,1,10
4820,4261,URB,1,10
4821,44579,toe,1,10
4822,36960,girls,1,10
4823,13202,boys,1,10
4824,41358,INTERVIEWER,1,10
4825,13255,qualify,1,10
4826,36795,ingenious,1,10
4827,1845,parody,1,10
4828,49883,canon,1,10
4829,17860,Plusieurs,1,10
4830,5239,textless,1,10
4831,43952,finished,1,10
4832,18223,greater,1,10
4833,7036,ALLOCATE,1,10
4834,21170,circa,1,10
4835,30950,εr,1,10
4836,12381,del,1,10
4837,10394,widths,1,10
4838,12984,publishing,1,10
4839,14300,election,1,10
4840,32178,JJ,1,10
4841,17312,會意,1,10
4842,37605,形聲,1,10
4843,35439,Frames,1,10
4844,4421,widely,1,10
4845,17079,economic,1,10
4846,485,ideology,1,10
4847,42854,physical,1,10
4848,25690,CIW,1,10
4849,28655,bearing,1,10
4850,32796,subject,1,10
4851,18049,important,1,10
4852,27916,cookery,1,10
4853,29668,Stats,1,10
4854,39667,418th,1,10
4855,36695,Enable,1,10
4856,20214,steps,1,10
4857,44710,ACTION,1,10
4858,15112,FELLING,1,10
4859,36037,CPU,1,10
4860,24115,RAM,1,10
4861,17931,DIY,1,10
4862,39860,Textures,1,10
4863,303,veq,1,10
4864,4853,equivalent,1,10
4865,22487,bottomness,1,10
4866,11792,Client,1,10
4867,5898,foot,1,10
4868,20231,Address,1,10
4869,28469,metal,1,10
4870,41490,Beastie,1,10
4871,24369,290th,1,10
4872,32365,Hopefully,1,10
4873,18230,produces,1,10
4874,30709,PARTITION,1,10
4875,15344,turns,1,10
4876,37424,pure,1,10
4877,39478,Latest,1,10
4878,35641,yg,1,10
4879,14145,around,1,10
4880,24717,hide,1,10
4881,23516,239,1,10
4882,39184,Limit,1,10
4883,17395,ERT,1,10
4884,47158,abuse,1,10
4885,32852,associated,1,10
4886,15479,iii,1,10
4887,452,iv,1,10
4888,8903,vi,1,10
4889,844,ix,1,10
4890,29992,xi,1,10
4891,14108,your,1,10
4892,36410,feel,1,10
4893,7635,style,1,10
4894,276,editing,1,10
4895,40717,HTTP,1,10
4896,22615,external,1,10
4897,23065,programming,1,10
4898,40954,trumpet,1,10
4899,4749,iconic,1,10
4900,13716,control,1,10
4901,13200,space,1,10
4902,38983,notation,1,10
4903,22355,times,1,10
4904,26086,extra,1,10
4905,5589,compLexity,1,10
4906,30005,630,1,10
4907,11802,naturalist,1,10
4908,2618,body,1,10
